,School ID,School Name,Network ,SQRP Total Points Earned,SY 2018-2019 SQRP Rating,SY 2018-2019 Accountability Status,PSAT09 Cohort Growth Percentile,Unnamed: 7,Unnamed: 8,Unnamed: 9,PSAT10 EBRW Annual Growth Percentile,Unnamed: 11,Unnamed: 12,Unnamed: 13,PSAT10 MATH Annual Growth Percentile,Unnamed: 15,Unnamed: 16,Unnamed: 17,SAT11 EBRW Annual Growth Percentile,Unnamed: 19,Unnamed: 20,Unnamed: 21,SAT11 MATH Annual Growth Percentile,Unnamed: 23,Unnamed: 24,Unnamed: 25,SAT11 Cohort Growth Percentile,Unnamed: 27,Unnamed: 28,Unnamed: 29,"SAT11 African-American
 Cohort Growth  Percentile ",Unnamed: 31,Unnamed: 32,Unnamed: 33,"SAT11 Hispanic
 Cohort Growth  Percentile ",Unnamed: 35,Unnamed: 36,Unnamed: 37,"SAT11 English Learner
 Cohort Growth  Percentile ",Unnamed: 39,Unnamed: 40,Unnamed: 41,"SAT11 Diverse Learner
 Cohort Growth  Percentile ",Unnamed: 43,Unnamed: 44,Unnamed: 45,Percent Meeting College Readiness Benchmarks,Unnamed: 47,Unnamed: 48,Unnamed: 49,Freshmen On-Track Rate,Unnamed: 51,Unnamed: 52,4-Year Cohort Graduation Rate,Unnamed: 54,Unnamed: 55,1-Year Dropout Rate,Unnamed: 57,Unnamed: 58,College Enrollment Rate,Unnamed: 60,Unnamed: 61,College Persistence Rate,Unnamed: 63,Unnamed: 64,% Earning Early College and Career Credentials,Unnamed: 66,Unnamed: 67,Average Daily Attendance Rate,Unnamed: 69,Unnamed: 70,"My Voice, My School 5 Essentials Survey ",Unnamed: 72,Unnamed: 73,Data Quality Index Score,Unnamed: 75,Unnamed: 76,National School Growth Percentile - Reading,National School Growth Percentile - Math,Percent of Students Meeting/Exceeding National Average Growth Norms,African-American Growth Percentile - Reading,Hispanic Growth Percentile - Reading,English Learner Growth Percentile - Reading,Diverse Learner Growth Percentile - Reading,African-American Growth Percentile - Math,Hispanic Growth Percentile - Math,English Learner Growth Percentile - Math,Diverse Learner Growth Percentile - Math,National School Attainment %ile - Reading (Grades 3-8),Unnamed: 53,National School Attainment %ile - Math (Grades 3-8),Unnamed: 56,National School Attainment %ile - Reading (Grade 2),Unnamed: 59,National School Attainment %ile - Math (Grade 2),Unnamed: 65,Average Daily Attendance Rate (Grades K-8),Unnamed: 68,"My Voice, My School 5 Essentials Survey",Unnamed: 71,Unnamed: 74,the_geom,SCHOOL_ID,SCHOOL_NM,SCH_ADDR,GRADE_CAT,GRADES,SCH_TYPE,long,lat,geometry
0,609693.0,WESTINGHOUSE HS,Network 15,4.0,Level 1+,Good Standing,73,99,4,3.33,91,97,5,1.67,7,97,1,1.67,31,100,2,1.67,50,100,3,1.67,35,100,2,15,20,100,2,2.5,57,100,4,2.5,,,,,,,,,73.1,99,4,10,98.2,5,10,94,5,10,0.2,5,5,90.5,5,5,78.5,4,5,53.2,5,5,93.7,4,10,Well Organized,5,5,99.5,5,5,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-87.70733230830211 41.88997720311543),609693,GEORGE WESTINGHOUSE HS,"3223 W Franklin Blvd, 60624",HS,"9, 10, 11, 12",District,-87.7073323085,41.8899772037,POINT (-87.7073323085 41.8899772037)
1,609694.0,HANCOCK HS,Network 15,4.1,Level 1+,Good Standing,89,100,4,3.33,72,100,4,1.67,16,100,2,1.67,31,100,2,1.67,19,100,2,1.67,49,100,3,17.5,,,,,50,100,4,2.5,,,,,,,,,82.2,100,5,10,98,5,10,83.7,4,10,0.5,5,5,81,5,5,66.4,3,5,37.1,4,5,92.9,4,10,Well Organized,5,5,99.9,5,5,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-87.7244704643747 41.79146390854953),609694,HANCOCK HS,"4034 W 56th St, 60629",HS,"9, 10, 11, 12",District,-87.72447046479999,41.7914639094,POINT (-87.72447046479999 41.7914639094)
2,609737.0,VON STEUBEN HS,Network 14,4.2,Level 1+,Good Standing,82,99,4,3.33,75,99,4,1.67,29,99,2,1.67,32,99,2,1.67,67,99,3,1.67,49,99,3,15,10,100,2,2.5,52,100,4,2.5,,,,,,,,,66.7,99,4,10,93.1,5,10,87.8,5,10,0.1,5,5,80.3,5,5,82.7,4,5,68.7,5,5,94.2,4,10,Well Organized,5,5,99.9,5,5,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-87.71338625328654 41.97318504807329),609737,VON STEUBEN HS,"5039 N Kimball Ave, 60625",HS,"9, 10, 11, 12",District,-87.7133862533,41.9731850486,POINT (-87.7133862533 41.9731850486)
3,609760.0,CARVER MILITARY HS,Network 17,4.0,Level 1+,Good Standing,48,96,3,3.33,81,100,4,1.67,50,100,3,1.67,50,98,3,1.67,63,98,3,1.67,41,98,3,15,24,98,2,2.5,53,100,4,2.5,,,,,,,,,40,98,3,10,93.2,5,10,96.2,5,10,0.8,5,5,67.6,4,5,69.7,3,5,66.7,5,5,92.5,4,10,Well Organized,5,5,99.8,5,5,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-87.59062038515513 41.65628995142258),609760,CARVER MILITARY,"13100 S Doty Ave, 60627",HS,"9, 10, 11, 12",District,-87.59062038489999,41.6562899518,POINT (-87.59062038489999 41.6562899518)
4,610392.0,WORLD LANGUAGE HS,Network 15,4.1,Level 1+,Good Standing,83,100,4,3.33,95,99,5,1.67,50,99,3,1.67,50,100,3,1.67,36,100,2,1.67,83,100,4,17.5,,,,,81,100,5,2.5,,,,,,,,,28.1,100,2,10,93.5,5,10,75.4,4,10,1.8,5,5,77,5,5,71.2,3,5,70.4,5,5,92.4,4,10,Well Organized,5,5,100,5,5,,,,,,,,,,,,,,,,,,,,,,,,,POINT (-87.73529221730786 41.83439661641913),610392,WORLD LANGUAGE HS,"3120 S Kostner Ave, 60623",HS,"9, 10, 11, 12",District,-87.7352922169,41.8343966176,POINT (-87.73529221690001 41.8343966176)
5,609779.0,ARMSTRONG G,Network 2,4.6,Level 1+,Good Standing,,100,4,15,,100,5,15,,100,4,10,,100,5,1.25,,100,5,1.25,,100,5,1.25,,100,5,1.25,,100,5,1.25,,100,5,1.25,,100,5,1.25,,100,4,1.25,,100,4,,,100,,5,,,4,2.5,,100,4,,,5,,,5,,,5,99.7,,,86,91,68.9,82,83,97,87,86,87,97,52,79,5,88,4,82,100,89,2.5,96.2,20,Well Organized,10,5,POINT (-87.6844418273605 42.01014998373587),609779,"ARMSTRONG, G","2110 W Greenleaf Ave, 60645",ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.68444182719999,42.0101499844,POINT (-87.68444182719999 42.0101499844)
6,609782.0,AUDUBON,Network 4,4.4,Level 1+,Good Standing,,100,4,18.75,,100,4,18.75,,100,4,10,,,,,,100,5,1.25,,,,,,,,,,,,,,100,4,1.25,,,,,,,,,,100,5,,,100,,5,,,5,2.5,,100,4,,,5,,,5,,,5,99.4,,,76,75,64.5,,76,,,,58,,,94,5,87,4,95,100,86,2.5,96.2,20,Well Organized,10,5,POINT (-87.68104105313787 41.94506222430422),609782,AUDUBON,"3500 N Hoyne Ave, 60618",ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.68104105329999,41.945062225,POINT (-87.68104105329999 41.945062225)
7,609792.0,BATEMAN,Network 1,4.3,Level 1+,Good Standing,,100,4,16.25,,100,4,16.25,,100,4,10,,,,,,100,5,1.25,,100,5,1.25,,100,4,1.25,,,,,,100,5,1.25,,100,5,1.25,,100,5,1.25,,100,4,,,100,,5,,,3,2.5,,100,3,,,5,,,5,,,5,99.9,,,71,85,61.1,,71,97,64,,83,91,94,72,5,67,3,56,100,48,2.5,96.4,20,Well Organized,10,5,POINT (-87.70215096179008 41.95821983888024),609792,BATEMAN,"4220 N Richmond St, 60618",ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.7021509622,41.9582198394,POINT (-87.70215096219999 41.9582198394)
8,609794.0,EDISON,Network 1,4.2,Level 1+,Good Standing,,100,3,20,,100,4,20,,100,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,5,,,100,,5,,,5,2.5,,100,5,,,5,,,4,,,5,100,,,54,73,64.9,,,,,,,,,99,5,99,5,99,100,99,2.5,96.8,20,Organized,10,5,POINT (-87.70930366577336 41.97150609649997),609794,"EDISON, T","4929 N Sawyer Ave, 60625",ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.709303666,41.971506096999995,POINT (-87.709303666 41.971506097)
9,609796.0,BEAUBIEN,Network 1,4.1,Level 1+,Good Standing,,100,3,16.25,,100,4,16.25,,100,4,10,,,,,,100,4,1.25,,100,4,1.25,,100,3,1.25,,,,,,100,5,1.25,,100,4,1.25,,100,4,1.25,,100,5,,,100,,5,,,5,2.5,,100,5,,,4,,,5,,,5,99.7,,,58,85,65.2,,62,54,48,,78,69,52,96,5,97,5,97,100,97,2.5,95.4,20,Well Organized,10,5,POINT (-87.75756503918218 41.97239394466906),609796,BEAUBIEN,"5025 N Laramie Ave, 60630",ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.75756503950001,41.9723939452,POINT (-87.75756503950001 41.9723939452)
10,609799.0,BELL,Network 4,4.3,Level 1+,Good Standing,,100,4,17.5,,100,4,17.5,,100,4,10,,,,,,100,4,1.25,,,,,,100,4,1.25,,,,,,100,4,1.25,,,,,,100,2,1.25,,100,5,,,100,,5,,,5,2.5,,100,5,,,4,,,5,,,5,100,,,71,86,67.1,,54,,64,,60,,20,99,5,98,5,97,100,94,2.5,95.8,20,Well Organized,10,5,POINT (-87.68601824433433 41.9495297982333),609799,BELL,"3730 N Oakley Ave, 60618",ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6860182445,41.949529799000004,POINT (-87.6860182445 41.949529799)
11,609800.0,BENNETT,Network 13,4.3,Level 1+,Good Standing,,100,5,18.75,,100,4,18.75,,100,4,10,,100,5,1.25,,,,,,,,,,,,,,100,5,1.25,,,,,,,,,,,,,,100,3,,,100,,5,,,2,2.5,,97,1,,,5,,,5,,,5,99.7,,,95,81,62.9,95,,,,82,,,,57,5,41,3,12,97,5,2.5,96.1,20,Well Organized,10,5,POINT (-87.61739045570121 41.71043494844108),609800,BENNETT,"10115 S Prairie Ave, 60628",ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.61739045569999,41.7104349496,POINT (-87.61739045569999 41.7104349496)
12,609803.0,BLAINE,Network 4,4.1,Level 1+,Good Standing,,100,3,17.5,,100,3,17.5,,100,4,10,,,,,,100,4,1.25,,,,,,100,4,1.25,,,,,,100,3,1.25,,,,,,100,2,1.25,,100,5,,,100,,5,,,5,2.5,,100,5,,,5,,,5,,,5,99.6,,,54,53,61.2,,66,,50,,47,,10,98,5,95,5,96,100,90,2.5,96.4,20,Well Organized,10,5,POINT (-87.66496784467402 41.95078051805864),609803,BLAINE,"1420 W Grace St, 60613",ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.66496784430001,41.9507805187,POINT (-87.66496784430001 41.9507805187)
13,609815.0,BOUCHET,Network 12,4.3,Level 1+,Good Standing,,100,5,17.5,,100,5,17.5,,100,4,10,,100,5,1.25,,,,,,,,,,100,5,1.25,,100,5,1.25,,,,,,,,,,100,5,1.25,,100,4,,,100,,5,,,2,2.5,,99,3,,,3,,,5,,,5,100,,,99,98,69.2,99,,,99,98,,,99,86,5,72,4,18,99,56,2.5,94.6,20,Well Organized,10,5,POINT (-87.57607485712315 41.76084747994678),609815,BOUCHET,"7355 S Jeffery Blvd, 60649",ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.57607485770001,41.7608474811,POINT (-87.57607485770001 41.7608474811)
14,609827.0,BURNSIDE,Network 12,4.0,Level 1+,Good Standing,,100,3,18.75,,100,4,18.75,,100,4,10,,100,4,1.25,,,,,,,,,,,,,,100,5,1.25,,,,,,,,,,,,,,100,4,,,100,,5,,,4,2.5,,98,2,,,5,,,4,,,5,99.8,,,66,84,64.6,66,,,,84,,,,71,5,49,3,71,98,34,2.5,96.4,20,Organized,10,5,POINT (-87.60743532128883 41.72848063790991),609827,BURNSIDE,"650 E 91st Pl, 60619",ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.60743532149999,41.728480638600004,POINT (-87.60743532149999 41.7284806386)
15,609853.0,CHASE,Network 4,4.3,Level 1+,Good Standing,,100,4,18.75,,100,4,18.75,,100,4,10,,,,,,100,5,1.25,,,,,,,,,,,,,,100,5,1.25,,,,,,,,,,100,3,,,100,,5,,,3,2.5,,100,4,,,5,,,5,,,5,99.9,,,76,81,63.4,,79,,,,81,,,68,5,77,4,69,100,75,2.5,96.3,20,Well Organized,10,5,POINT (-87.69456225149781 41.91799265283444),609853,CHASE,"2021 N Point St, 60647",ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.69456225110001,41.9179926533,POINT (-87.69456225110001 41.9179926533)
16,609859.0,CLINTON,Network 2,4.6,Level 1+,Good Standing,,100,4,16.25,,100,5,16.25,,100,5,10,,100,5,1.25,,100,5,1.25,,100,5,1.25,,,,,,100,5,1.25,,100,5,1.25,,100,5,1.25,,,,,,100,4,,,100,,5,,,5,2.5,,100,4,,,4,,,5,,,5,99.8,,,81,99,71.3,73,78,93,,97,96,99,,81,5,92,5,90,100,86,2.5,95.8,20,Well Organized,10,5,POINT (-87.69835995432015 41.99254135950569),609859,CLINTON,"6110 N Fairfield Ave, 60659",ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6983599546,41.9925413605,POINT (-87.69835995459999 41.9925413605)
17,609866.0,COONLEY,Network 2,4.8,Level 1+,Good Standing,,99,4,17.5,,99,5,17.5,,99,5,10,,,,,,99,4,1.25,,,,,,99,4,1.25,,,,,,99,5,1.25,,,,,,99,4,1.25,,99,5,,,99,,5,,,5,2.5,,100,5,,,5,,,5,,,5,99.6,,,71,95,71.9,,56,,60,,86,,61,99,5,99,5,99,100,99,2.5,96.1,20,Well Organized,10,5,POINT (-87.68376530076175 41.95555319469823),609866,COONLEY,"4046 N Leavitt St, 60618",ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.68376530040001,41.9555531951,POINT (-87.68376530040001 41.9555531951)
18,609879.0,DAWES,Network 10,4.6,Level 1+,Good Standing,,100,4,15,,100,5,15,,100,4,10,,100,5,1.25,,100,5,1.25,,100,5,1.25,,100,5,1.25,,100,5,1.25,,100,5,1.25,,100,5,1.25,,100,5,1.25,,100,4,,,100,,5,,,3,2.5,,100,4,,,5,,,5,,,5,99.9,,,78,96,69,83,76,97,76,93,96,96,92,73,5,86,4,64,99,70,2.5,96.2,20,Well Organized,10,5,POINT (-87.71735342363266 41.74507775134669),609879,DAWES,"3810 W 81st Pl, 60652",ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.71735342379999,41.7450777522,POINT (-87.71735342379999 41.7450777522)
19,609880.0,DECATUR,Network 2,4.4,Level 1+,Good Standing,,100,3,20,,100,4,20,,100,5,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,5,,,100,,5,,,5,2.5,,100,5,,,5,,,5,,,5,100,,,68,86,72.8,,,,,,,,,99,5,99,5,99,100,99,2.5,96.2,20,Well Organized,10,5,POINT (-87.7046185932244 42.00928855699754),609880,DECATUR,"7030 N Sacramento Ave, 60645",ES,"K, 1, 2, 3, 4, 5, 6",District,-87.7046185928,42.0092885575,POINT (-87.7046185928 42.0092885575)
20,609887.0,DIXON,Network 12,4.5,Level 1+,Good Standing,,100,3,17.5,,100,5,17.5,,100,4,10,,100,4,1.25,,,,,,,,,,100,5,1.25,,100,5,1.25,,,,,,,,,,100,5,1.25,,100,5,,,100,,5,,,5,2.5,,100,4,,,5,,,5,,,5,100,,,62,99,69.9,62,,,82,99,,,80,95,5,98,5,90,100,89,2.5,96.2,20,Well Organized,10,5,POINT (-87.6099788745453 41.74366924135812),609887,DIXON,"8306 S Saint Lawrence Ave, 60619",ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6099788751,41.7436692422,POINT (-87.6099788751 41.7436692422)
21,609896.0,DRUMMOND,Network 6,4.0,Level 1+,Good Standing,,100,4,18.75,,100,3,18.75,,100,4,10,,,,,,100,4,1.25,,,,,,,,,,,,,,100,5,1.25,,,,,,,,,,100,5,,,100,,5,,,5,2.5,,100,4,,,4,,,4,,,5,99.7,,,70,69,65,,60,,,,75,,,97,5,87,4,94,100,82,2.5,95.5,20,Organized,10,5,POINT (-87.67449459893486 41.915913801094945),609896,DRUMMOND,"1845 W Cortland St, 60622",ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6744945992,41.915913802199995,POINT (-87.6744945992 41.9159138022)
22,609901.0,EDGEBROOK,Network 1,4.5,Level 1+,Good Standing,,100,4,17.5,,100,4,17.5,,100,4,10,,,,,,100,5,1.25,,,,,,100,2,1.25,,,,,,100,4,1.25,,,,,,100,1,1.25,,100,5,,,100,,5,,,5,2.5,,100,5,,,5,,,5,,,5,99.8,,,83,70,64.6,,87,,27,,55,,6,98,5,97,5,95,100,94,2.5,96.5,20,Well Organized,10,5,POINT (-87.7618404744351 41.99943683277353),609901,EDGEBROOK,"6525 N Hiawatha Ave, 60646",ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.7618404749,41.999436833699995,POINT (-87.7618404749 41.9994368337)
23,609908.0,ESMOND,Network 10,4.3,Level 1+,Good Standing,,99,5,17.5,,99,5,17.5,,99,5,10,,99,5,1.25,,,,,,,,,,99,5,1.25,,99,5,1.25,,,,,,,,,,99,5,1.25,,99,4,,,99,,5,,,2,2.5,,100,2,,,3,,,5,,,5,99.8,,,99,99,72.3,99,,,99,99,,,99,78,5,51,3,27,100,15,2.5,94.7,20,Well Organized,10,5,POINT (-87.66915866999116 41.68941960556063),609908,ESMOND,"1865 W Montvale Ave, 60643",ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6691586697,41.6894196067,POINT (-87.6691586697 41.6894196067)
24,609910.0,FALCONER,Network 3,4.0,Level 1+,Good Standing,,100,4,16.25,,100,4,16.25,,100,4,10,,,,,,100,5,1.25,,100,4,1.25,,100,4,1.25,,,,,,100,5,1.25,,100,5,1.25,,100,5,1.25,,100,3,,,100,,5,,,2,2.5,,100,2,,,4,,,5,,,5,99.8,,,78,82,62.6,,76,60,58,,81,77,88,46,5,54,3,35,100,32,2.5,95.4,20,Well Organized,10,5,POINT (-87.74933062514465 41.93578457297129),609910,FALCONER,"3020 N Lamon Ave, 60641",ES,"PK, K, 1, 2, 3, 4, 5, 6",District,-87.7493306251,41.9357845742,POINT (-87.7493306251 41.9357845742)
25,609912.0,FARNSWORTH,Network 1,4.1,Level 1+,Good Standing,,99,4,16.25,,100,4,16.25,,99,4,10,,,,,,100,4,1.25,,99,3,1.25,,99,5,1.25,,,,,,100,5,1.25,,100,5,1.25,,100,5,1.25,,99,4,,,100,,5,,,3,2.5,,95,3,,,4,,,5,,,5,99.4,,,71,87,62.9,,60,42,81,,73,85,96,80,5,86,4,69,95,67,2.5,95.2,20,Well Organized,10,5,POINT (-87.7660716581908 41.979790054887566),609912,FARNSWORTH,"5414 N Linder Ave, 60630",ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.76607165770001,41.979790055900004,POINT (-87.76607165770001 41.9797900559)
26,609917.0,FERNWOOD,Network 13,4.4,Level 1+,Good Standing,,100,4,17.5,,100,5,17.5,,100,4,10,,100,5,1.25,,,,,,,,,,100,5,1.25,,100,5,1.25,,,,,,,,,,100,5,1.25,,100,4,,,100,,5,,,3,2.5,,98,4,,,4,,,5,,,5,100,,,83,92,65.7,83,,,99,92,,,99,76,5,80,4,68,98,84,2.5,95.5,20,Well Organized,10,5,POINT (-87.64041364558067 41.71118362225583),609917,FERNWOOD,"10041 S Union Ave, 60628",ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.640413646,41.7111836227,POINT (-87.640413646 41.7111836227)
27,609924.0,FORT DEARBORN,Network 11,4.3,Level 1+,Good Standing,,100,5,17.5,,100,5,17.5,,100,4,10,,100,5,1.25,,,,,,,,,,100,5,1.25,,100,5,1.25,,,,,,,,,,100,5,1.25,,100,2,,,100,,5,,,2,2.5,,100,2,,,5,,,3,,,5,99.8,,,98,99,67.4,98,,,99,99,,,99,35,5,24,2,18,100,31,2.5,96.5,20,Moderately Organized,10,5,POINT (-87.65548116090856 41.72967267412901),609924,FORT DEARBORN,"9025 S Throop St, 60620",ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.65548116040002,41.729672675100005,POINT (-87.65548116040002 41.72967267510001)
28,609935.0,GALLISTEL,Network 13,4.1,Level 1+,Good Standing,,100,4,17.5,,100,3,17.5,,100,4,10,,,,,,100,5,1.25,,,,,,100,4,1.25,,,,,,100,4,1.25,,,,,,100,3,1.25,,100,3,,,100,,5,,,3,2.5,,100,4,,,5,,,5,,,5,99.8,,,76,69,62.1,,78,,52,,69,,39,62,5,56,3,47,100,73,2.5,96.2,20,Well Organized,10,5,POINT (-87.53517530585388 41.70680099884353),609935,GALLISTEL,"10347 S Ewing Ave, 60617",ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.5351753062,41.7068009998,POINT (-87.5351753062 41.7068009998)
29,609952.0,GREENE,Network 8,4.0,Level 1+,Good Standing,,99,4,17.5,,100,4,17.5,,99,4,10,,,,,,99,5,1.25,,99,5,1.25,,,,,,,,,,100,5,1.25,,100,5,1.25,,,,,,99,3,,,100,,5,,,3,2.5,,100,2,,,4,,,5,,,4,98,,,83,86,63.1,,76,81,,,81,95,,46,5,51,3,51,100,23,2.5,95.6,20,Well Organized,10,5,POINT (-87.67149236962507 41.829669280594075),609952,GREENE,"3525 S Honore St, 60609",ES,"PK, K, 1, 2, 3, 4, 5",District,-87.67149236979999,41.8296692818,POINT (-87.67149236979999 41.8296692818)
30,609956.0,GRIMES,Network 10,4.2,Level 1+,Good Standing,,100,3,17.5,,100,4,17.5,,100,4,10,,,,,,100,4,1.25,,100,5,1.25,,,,,,,,,,100,5,1.25,,100,5,1.25,,,,,,100,4,,,100,,5,,,3,2.5,,100,4,,,5,,,5,,,5,100,,,54,83,61.7,,52,87,,,83,87,,81,5,88,4,58,100,70,2.5,96.3,20,Well Organized,10,5,POINT (-87.75880329372156 41.775464260680124),609956,GRIMES,"5450 W 64th Pl, 60638",ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.75880329370001,41.775464261799996,POINT (-87.75880329370001 41.7754642618)
31,609959.0,HAINES,Network 6,4.7,Level 1+,Good Standing,,100,4,17.5,,100,5,17.5,,100,5,10,,100,5,1.25,,,,,,100,5,1.25,,,,,,100,5,1.25,,,,,,100,5,1.25,,,,,,100,5,,,100,,5,,,4,2.5,,100,5,,,5,,,4,,,5,99.3,,,83,92,73.5,70,,93,,75,,97,,91,5,98,5,80,100,92,2.5,98.5,20,Organized,10,5,POINT (-87.63380633095656 41.849958315448625),609959,HAINES,"247 W 23rd Pl, 60616",ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6338063315,41.8499583158,POINT (-87.6338063315 41.8499583158)
32,609963.0,HAMILTON,Network 4,4.5,Level 1+,Good Standing,,100,3,18.75,,100,5,18.75,,100,4,10,,,,,,100,4,1.25,,,,,,,,,,,,,,100,5,1.25,,,,,,,,,,100,5,,,100,,5,,,5,2.5,,100,5,,,5,,,5,,,5,99.9,,,50,95,65.9,,60,,,,78,,,95,5,94,5,99,100,94,2.5,96.1,20,Well Organized,10,5,POINT (-87.67086537303385 41.9452196541829),609963,HAMILTON,"1650 W Cornelia Ave, 60657",ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6708653735,41.9452196546,POINT (-87.67086537350001 41.9452196546)
33,609974.0,HAWTHORNE,Network 4,4.7,Level 1+,Good Standing,,100,4,16.25,,100,5,16.25,,100,5,10,,100,3,1.25,,100,4,1.25,,,,,,100,5,1.25,,100,4,1.25,,100,5,1.25,,,,,,100,3,1.25,,100,5,,,100,,5,,,5,2.5,,100,5,,,5,,,4,,,5,100,,,71,94,72.2,48,68,,70,68,88,,30,99,5,99,5,90,100,90,2.5,96.5,20,Organized,10,5,POINT (-87.65770887713292 41.9422754880435),609974,HAWTHORNE,"3319 N Clifton Ave, 60657",ES,"K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6577088769,41.9422754889,POINT (-87.6577088769 41.9422754889)
34,609976.0,HAYT,Network 2,4.0,Level 1+,Good Standing,,100,4,15,,100,4,15,,100,4,10,,100,4,1.25,,100,5,1.25,,100,5,1.25,,100,5,1.25,,100,5,1.25,,100,5,1.25,,100,5,1.25,,100,4,1.25,,100,4,,,100,,5,,,4,2.5,,99,3,,,4,,,3,,,5,99.8,,,78,84,64.6,54,78,92,76,82,84,97,61,79,5,76,4,80,99,54,2.5,95.5,20,Moderately Organized,10,5,POINT (-87.6685037746682 41.9945408856925),609976,HAYT,"1518 W Granville Ave, 60660",ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.66850377450001,41.9945408867,POINT (-87.66850377450001 41.9945408867)
35,609977.0,WOODLAWN,Network 9,4.3,Level 1+,Good Standing,,100,5,18.75,,100,4,18.75,,100,5,10,,100,5,1.25,,,,,,,,,,,,,,100,5,1.25,,,,,,,,,,,,,,100,4,,,100,,5,,,2,2.5,,97,2,,,4,,,5,,,5,99.8,,,99,72,73.5,99,,,,70,,,,74,5,37,2,33,97,14,2.5,95.3,20,Well Organized,10,5,POINT (-87.59439199560451 41.773365531535546),609977,WOODLAWN,"6657 S Kimbark Ave, 60637",ES,"PK, K, 1, 2, 3, 4, 5, 6",District,-87.594391996,41.773365532,POINT (-87.594391996 41.773365532)
36,609979.0,HEALY,Network 6,4.1,Level 1+,Good Standing,,99,3,16.25,,100,4,16.25,,100,4,10,,,,,,100,3,1.25,,99,5,1.25,,99,2,1.25,,,,,,100,3,1.25,,100,5,1.25,,100,2,1.25,,99,5,,,100,,5,,,3,2.5,,100,5,,,5,,,4,,,5,99.9,,,60,75,65.1,,34,87,24,,37,83,16,94,5,99,5,92,92,97,2.5,97.3,20,Organized,10,5,POINT (-87.64034074985236 41.83959485551953),609979,HEALY,"3010 S Parnell Ave, 60616",ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.64034075010001,41.8395948563,POINT (-87.64034075010001 41.8395948563)
37,609993.0,LARA,Network 8,4.0,Level 1+,Good Standing,,100,3,17.5,,100,4,17.5,,100,4,10,,,,,,100,4,1.25,,100,3,1.25,,,,,,,,,,100,5,1.25,,100,4,1.25,,,,,,100,3,,,100,,5,,,2,2.5,,97,2,,,5,,,5,,,5,99.5,,,60,84,60.7,,60,46,,,83,68,,58,5,62,3,37,97,20,2.5,96.4,20,Well Organized,10,5,POINT (-87.67218159330169 41.80977029629537),609993,LARA,"4619 S Wolcott Ave, 60609",ES,"PK, K, 1, 2, 3, 4, 5, 6, 7, 8",District,-87.6721815932,41.8097702973,POINT (-87.67218159319999 41.8097702973)
